3ffb9e4d 3fcdab48 3fa24000 3fa50000 3fa24000 3fa50000 3fa5f000 3f9ae000 3f9a3800 3f9b8800
3ff5d8e1 3fcd9ccc 3fa06800 3fa32000 3f9cb800 3f9f6000 3fa24000 3f979800 3f96f000 3f97ec00
3fc531bb 3f85fbde 3fb10000 3fb40000 3fad5000 3fb04000 3fb2d800 3fbdfe00 3fbd5800 3fbf4a00
3fc531a5 3fd736c0 3f736000 3f778000 3f6c0000 3f700000 3f771000 3f6c4000 3f6af000 3f6d9000
3fed3b1f 3f904df2 3fc37000 3fc6c000 3fc19800 3fc4e000 3fc37000 3fd21800 3fd17200 3fd21800
3ff354a9 3f8695f4 3fce8000 3fd20000 3fce8000 3fd20000 3fd23000 3fe24e00 3fe1a800 3fe24e00
3fd7c8c3 3fecd746 3f685000 3f6c4000 3f60f000 3f64c000 3f6c0000 3f68f800 3f67a800 3f68f800
3f91c5ed 3fd76e68 3f29a000 3f2c8000 3f29a000 3f2c8000 3f310000 3f2de800 3f2c9800 3f2e9000
3f84fea7 3ff56bda 3edd4000 3ee10000 3ece8000 3ed20000 3ee4a000 3f05e000 3f05e000 3f073000
3fa84971 3fc6b41c 3f60f000 3f64c000 3f60f000 3f64c000 3f685000 3f55f000 3f55f000 3f55f000
3f8540cb 3fd71fae 3f1ae000 3f1d8000 3f138000 3f160000 3f1e9000 3f202000 3f1ed000 3f20c800
3ff8e335 3fc69b10 3fa7c800 3faaa000 3fa7c800 3faaa000 3fab7800 3f9d2c00 3f9d2c00 3f9d2c00
3fdd332f 3fa646c2 3fab7800 3fae6000 3fa7c800 3faaa000 3fad5000 3fabd600 3fab3000 3fabd600
3f83d739 3ff29744 3edd4000 3ee10000 3edd4000 3ee10000 3edd4000 3f073000 3f068800 3f073000
3fa9b9d3 3fb27516 3f7e7000 3f816000 3f7e7000 3f816000 3f7e7000 3f73d000 3f728400 3f73d000
3fcba97d 3f835cb8 3fb68800 3fb9a000 3fb68800 3fb9a000 3fb68800 3fc52000 3fc47a00 3fc66c00
3f83f8b7 3f9a7eaa 3f685000 3f6c4000 3f685000 3f6c4000 3f685000 3f5dc400 3f5c7800 3f5dc400
3fd91e01 3f82df6c 3fc19800 3fc4e000 3fc19800 3fc4e000 3fc19800 3fd17200 3fd0cc00 3fd17200
3fa553db 3fa0777e 3f869800 3f88e000 3f84c000 3f870000 3f869800 3f859400 3f84ee00 3f859400
3fff38c5 3fc05360 3fad5000 3fb04000 3fab7800 3fae6000 3fad5000 3fa4b800 3fa41000 3fa4b800
3fcb6f3f 3fbdb392 3f8c2000 3f8e8000 3f8c2000 3f8e8000 3f8fd000 3f83a200 3f825600 3f844800
3fdf3dc9 3f842c94 3fc19800 3fc4e000 3fbde800 3fc12000 3fc37000 3fd40a00 3fd36400 3fd40a00
3fdc2ee3 3ff6c6e6 3f685000 3f6c4000 3f60f000 3f64c000 3f6c0000 3f631000 3f631000 3f631000
3facb10d 3f841f08 3fa06800 3fa32000 3f9cb800 3f9f6000 3fa24000 3fa21c00 3fa21c00 3fa21c00
3fc9b6c7 3fef857a 3f55e000 3f598000 3f55e000 3f598000 3f5d4000 3f554800 3f53f800 3f569800
3fb15691 3f971ebc 3f973000 3f99c000 3f973000 3f99c000 3f9ae000 3f967000 3f95ca00 3f971600
3fb66aeb 3fbf034e 3f7e7000 3f816000 3f771000 3f7b4000 3f811000 3f73d000 3f73d000 3f766800
3f913255 3fa95fb0 3f685000 3f6c4000 3f685000 3f6c4000 3f685000 3f5c7800 3f59e000 3f5dc400
3fd8ef4f 3f839462 3fc19800 3fc4e000 3fc19800 3fc4e000 3fc19800 3fcf8000 3fcf8000 3fd0cc00
3fce8859 3ff055e4 3f55e000 3f598000 3f523000 3f55c000 3f55e000 3f59e000 3f59e000 3f59e000
3fa027f3 3fb6ccb6 3f6c0000 3f700000 3f6c0000 3f700000 3f736000 3f5f1000 3f5f1000 3f5f1000
3f8ddc9d 3fdeb558 3f1ae000 3f1d8000 3f138000 3f160000 3f1e9000 3f236800 3f221800 3f236800
3f9738d7 3fc1804a 3f4ad000 3f4e4000 3f472000 3f4a8000 3f4ad000 3f46d800 3f458800 3f478000
3f99f321 3fd8720c 3f310000 3f340000 3f310000 3f340000 3f310000 3f35c800 3f352000 3f35c800
3f8985fb 3fcfc31e 3f29a000 3f2c8000 3f29a000 3f2c8000 3f310000 3f2b4800 3f29f800 3f2bf000
3fa7cfe5 3fa6c000 3f84c000 3f870000 3f811000 3f834000 3f869800 3f825600 3f81b000 3f825600
3fe6b35f 3fe4e932 3f84c000 3f870000 3f811000 3f834000 3f869800 3f819c00 3f819c00 3f819c00
3fdab6e9 3fac1334 3fa24000 3fa50000 3fa24000 3fa50000 3fa5f000 3fa2c200 3fa2c200 3fa2c200
3fe6a503 3faf8686 3fab7800 3fae6000 3fa7c800 3faaa000 3fad5000 3fa93e00 3fa93e00 3faa8a00
3f882c2d 3fd81fa8 3f1ae000 3f1d8000 3f1ae000 3f1d8000 3f1ae000 3f22c000 3f22c000 3f22c000
3fed7ee7 3f9d6f1a 3fbc1000 3fbf4000 3fb86000 3fbb8000 3fbde800 3fc32e00 3fc28800 3fc47a00
3fbbf3b1 3fdbd95c 3f5d4000 3f610000 3f5d4000 3f610000 3f5d4000 3f5a8800 3f593800 3f5b3000
3fafa50b 3fafb6ee 3f84c000 3f870000 3f811000 3f834000 3f869800 3f81b000 3f806400 3f825600
3ffc1175 3f9d7450 3fc72000 3fca8000 3fc37000 3fc6c000 3fc8f800 3fcf8000 3fcf8000 3fd0cc00
3f95bb6f 3f8eb202 3f8a4800 3f8ca000 3f869800 3f88e000 3f8c2000 3f86e000 3f863a00 3f86e000
3fccc979 3fec6484 3f5d4000 3f610000 3f55e000 3f598000 3f60f000 3f5c8000 3f5c8000 3f5c8000
3fe0a613 3fddf456 3f869800 3f88e000 3f869800 3f88e000 3f8a4800 3f824400 3f824400 3f82ec00
3ff49fbd 3ff55df8 3f84c000 3f870000 3f811000 3f834000 3f869800 3f7ff000 3f7ff000 3f80a000
3f8d88f7 3fd051ea 3f29a000 3f2c8000 3f25f000 3f28c000 3f29a000 3f2e9000 3f2de800 3f2e9000
3f805841 3ff654ac 3ece8000 3ed20000 3ece8000 3ed20000 3edd4000 3f00a000 3f00a000 3f00a000
3ff9c81b 3ffbdebe 3f84c000 3f870000 3f84c000 3f870000 3f84c000 3f7ea000 3f7d5000 3f7ff000
3f86f705 3fb27ca0 3f4ad000 3f4e4000 3f472000 3f4a8000 3f4ad000 3f3c0c00 3f3c0c00 3f3c0c00
3fc7077f 3fedeed2 3f523000 3f55c000 3f4ad000 3f4e4000 3f55e000 3f554800 3f53f800 3f569800
3fadc009 3fa649d4 3f8a4800 3f8ca000 3f869800 3f88e000 3f8c2000 3f86e000 3f863a00 3f86e000
3fff2b23 3fff1626 3f84c000 3f870000 3f811000 3f834000 3f869800 3f80a000 3f7ff000 3f80f400
3fec374d 3ffb7048 3f771000 3f7b4000 3f736000 3f778000 3f771000 3f6f8800 3f6f8800 3f70d800
3ff85707 3fe728ba 3f91a800 3f942000 3f91a800 3f942000 3f955800 3f8a2400 3f8a2400 3f8acc00
3f9020d1 3fbce3fc 3f4ad000 3f4e4000 3f4ad000 3f4e4000 3f523000 3f3c0c00 3f3c0c00 3f3c0c00
3ff8ef2b 3f913a8e 3fcca800 3fd02000 3fcca800 3fd02000 3fcca800 3fd9e000 3fd9e000 3fdb2c00
3f818095 3fcad8f0 3f25f000 3f28c000 3f25f000 3f28c000 3f25f000 3f260800 3f24b800 3f260800
3f9b978f 3faf9fa2 3f6c0000 3f700000 3f6c0000 3f700000 3f736000 3f62f400 3f605c00 3f644000
3fc69a99 3f8ec324 3fab7800 3fae6000 3fa7c800 3faaa000 3fad5000 3fb4ea00 3fb4ea00 3fb4ea00
3ff33433 3f8febf6 3fc8f800 3fcc6000 3fc8f800 3fcc6000 3fcca800 3fd7ee00 3fd74800 3fd93a00
3fc7f2dd 3fef5698 3f523000 3f55c000 3f4ad000 3f4e4000 3f55e000 3f535000 3f520000 3f53f800
3feee917 3faef38a 3fb10000 3fb40000 3fad5000 3fb04000 3fb2d800 3fb10600 3fb10600 3fb10600
3fd44d61 3f84874c 3fbc1000 3fbf4000 3fb86000 3fbb8000 3fbde800 3fcb9c00 3fcb9c00 3fcb9c00
3ffe1a3b 3f8cca5e 3fd23000 3fd5c000 3fce8000 3fd20000 3fd40800 3fe44000 3fe44000 3fe44000
3fe4ae25 3f8b8940 3fc37000 3fc6c000 3fc19800 3fc4e000 3fc37000 3fd02600 3fd02600 3fd17200
3ff46b9f 3fc0c472 3fa7c800 3faaa000 3fa5f000 3fa8c000 3fa7c800 3f9e7c00 3f9e7c00 3f9e7c00
3fa05929 3f9ad074 3f8a4800 3f8ca000 3f8a4800 3f8ca000 3f8a4800 3f863a00 3f863a00 3f863a00
3fadc143 3fcd75c6 3f5d4000 3f610000 3f55e000 3f598000 3f60f000 3f55f000 3f54a000 3f569800
3fa0d26d 3f9610e8 3f8c2000 3f8e8000 3f8c2000 3f8e8000 3f8fd000 3f897800 3f897800 3f897800
3ff23f27 3fb4b25a 3fad5000 3fb04000 3fad5000 3fb04000 3fb10000 3fad2200 3fad2200 3fad2200
3ff5ddf1 3fe23e9c 3f91a800 3f942000 3f8fd000 3f924000 3f91a800 3f8b7400 3f8acc00 3f8b7400
3f9a494b 3fcb8e2e 3f472000 3f4a8000 3f472000 3f4a8000 3f472000 3f419800 3f419800 3f42e800
3fe97fb5 3fd98d90 3f8fd000 3f924000 3f8fd000 3f924000 3f8fd000 3f89d000 3f892800 3f8a2400
3ff283af 3fce5d42 3f9cb800 3f9f6000 3f9cb800 3f9f6000 3fa06800 3f954c00 3f954c00 3f954c00
3f83fbb9 3fff71c4 3eb86000 3ebb8000 3eb86000 3ebb8000 3ec72000 3ef96000 3ef6c000 3efab000
3fdfd253 3fb4b396 3fa06800 3fa32000 3f9cb800 3f9f6000 3fa24000 3f9d9200 3f9cec00 3f9d9200
3fcfd5fd 3ff49f38 3f523000 3f55c000 3f4ad000 3f4e4000 3f55e000 3f569800 3f554800 3f569800
3fc35937 3fc5652a 3f811000 3f834000 3f811000 3f834000 3f84c000 3f7ea000 3f7d5000 3f7ff000
3fddd281 3fab09ec 3fa7c800 3faaa000 3fa5f000 3fa8c000 3fa7c800 3fa6a600 3fa55a00 3fa74c00
3f9e7c5b 3fea85fe 3f1e9000 3f214000 3f1ae000 3f1d8000 3f1e9000 3f2d4000 3f2d4000 3f2d4000
3f88f545 3fd9e5e0 3f1ae000 3f1d8000 3f1ae000 3f1d8000 3f1ae000 3f217000 3f217000 3f22c000
3ff6dfbf 3fc56a12 3fa5f000 3fa8c000 3fa24000 3fa50000 3fa7c800 3f9c8400 3f9c8400 3f9d2c00
3ffa8249 3fb1a714 3fb68800 3fb9a000 3fb68800 3fb9a000 3fb68800 3fb6dc00 3fb6dc00 3fb82800
3ffa6763 3f82a566 3fd7b800 3fdb6000 3fd7b800 3fdb6000 3fd7b800 3fecae00 3fecae00 3fecae00
3fedfd8d 3fd00188 3f973000 3f99c000 3f955800 3f97e000 3f973000 3f910800 3f90b400 3f910800
3fe33747 3fee0bfa 3f771000 3f7b4000 3f771000 3f7b4000 3f7e7000 3f742000 3f737800 3f742000
3fb52b11 3ff3e93c 3f34b000 3f37c000 3f310000 3f340000 3f34b000 3f404800 3f3ef800 3f40f000
3f9bb36b 3fc6b1ce 3f4ad000 3f4e4000 3f4ad000 3f4e4000 3f523000 3f46d800 3f463000 3f46d800
3ffc0ed5 3ff19230 3f8c2000 3f8e8000 3f8a4800 3f8ca000 3f8c2000 3f86dc00 3f86dc00 3f878400
3fa27fcf 3fd2eae2 3f472000 3f4a8000 3f472000 3f4a8000 3f472000 3f458800 3f458800 3f458800
3fccecd9 3fe67064 3f685000 3f6c4000 3f60f000 3f64c000 3f6c0000 3f631000 3f631000 3f631000
3fae8073 3fb44b36 3f7e7000 3f816000 3f771000 3f7b4000 3f811000 3f790000 3f790000 3f790000
3fd4491d 3fad37d8 3fa06800 3fa32000 3f9cb800 3f9f6000 3fa24000 3f9cec00 3f9cec00 3f9e3800
3f92d957 3ffba6ca 3ef36000 3ef78000 3ef36000 3ef78000 3ef36000 3f110800 3f110800 3f125800
3fe4e7a1 3f91dc8c 3fbde800 3fc12000 3fbc1000 3fbf4000 3fbde800 3fc9aa00 3fc9aa00 3fcaf600
3fe2ee7b 3ffd119e 3f60f000 3f64c000 3f60f000 3f64c000 3f685000 3f61c000 3f61c000 3f631000
3fbbcc65 3fc59280 3f771000 3f7b4000 3f771000 3f7b4000 3f7e7000 3f6ce800 3f6b9800 3f6d9000
3fd663df 3fe3dfb2 3f771000 3f7b4000 3f736000 3f778000 3f771000 3f722800 3f722800 3f737800
3f843b69 3f92cdb4 3f771000 3f7b4000 3f736000 3f778000 3f771000 3f6c0800 3f6c0800 3f6c0800
3fed1d83 3f86a506 3fcca800 3fd02000 3fc8f800 3fcc6000 3fce8000 3fdd1e00 3fdc7800 3fdd1e00
3f9bb8ad 3fd14228 3f3c1000 3f3f4000 3f3c1000 3f3f4000 3f3c1000 3f3e5000 3f3d0000 3f3ef800
3fd33f67 3ffb359a 3f523000 3f55c000 3f523000 3f55c000 3f523000 3f535000 3f520000 3f53f800
3f960831 3f99e3dc 3f811000 3f834000 3f7e7000 3f816000 3f811000 3f7e3000 3f7e3000 3f7f7c00
3f852d8b 3feaa56e 3efac000 3eff0000 3ef36000 3ef78000 3efac000 3f106000 3f0f1000 3f106000
3f812df5 3fbae6d0 3f3c1000 3f3f4000 3f3c1000 3f3f4000 3f3c1000 3f260000 3f24b400 3f260000
3fb38bef 3fa54882 3f8c2000 3f8e8000 3f8c2000 3f8e8000 3f8fd000 3f8cb600 3f8c1000 3f8d5c00
3fe96df9 3febbf04 3f84c000 3f870000 3f84c000 3f870000 3f84c000 3f7ea000 3f7d5000 3f7ff000
3fe73e93 3ff6b2d6 3f736000 3f778000 3f6c0000 3f700000 3f771000 3f6f8800 3f6ee000 3f6f8800
3f9d4c3d 3fc12078 3f55e000 3f598000 3f523000 3f55c000 3f55e000 3f4d6800 3f4c1800 3f4e1000
3fe56977 3fb9b86a 3fa24000 3fa50000 3fa06800 3fa32000 3fa24000 3f9cec00 3f9c4600 3f9e3800
3fb18cc1 3fe0ff2c 3f472000 3f4a8000 3f472000 3f4a8000 3f472000 3f4ac800 3f4a2000 3f4ac800
3fd3709b 3fac6d3e 3f9cb800 3f9f6000 3f9cb800 3f9f6000 3fa06800 3f9cec00 3f9c4600 3f9cec00
3fc53385 3ff68f20 3f472000 3f4a8000 3f3fc000 3f430000 3f4ad000 3f48d000 3f478000 3f48d000
3f9af7ff 3f842552 3f91a800 3f942000 3f91a800 3f942000 3f955800 3f933200 3f933200 3f933200
3f858489 3fe64454 3f04c000 3f070000 3efac000 3eff0000 3f087000 3f13a800 3f125800 3f13a800
3f8de3a3 3fc174a6 3f3fc000 3f430000 3f3c1000 3f3f4000 3f3fc000 3f3b0800 3f39b800 3f3bb000
3ff203cd 3fc1d2c8 3fa5f000 3fa8c000 3fa5f000 3fa8c000 3fa5f000 3f9c8400 3f9c8400 3f9d2c00
3fca5787 3fc42f3a 3f869800 3f88e000 3f869800 3f88e000 3f8a4800 3f83e800 3f83e800 3f83e800
3fe07551 3ffc2e7c 3f60f000 3f64c000 3f60f000 3f64c000 3f685000 3f611800 3f611800 3f611800
3fdeb7ab 3f9f690e 3fb10000 3fb40000 3fad5000 3fb04000 3fb2d800 3fb4ea00 3fb4ea00 3fb63600
3fc0dd15 3fdd8b70 3f60f000 3f64c000 3f60f000 3f64c000 3f685000 3f5fc800 3f5fc800 3f611800
3fada80f 3fad7622 3f84c000 3f870000 3f811000 3f834000 3f869800 3f81b000 3f806400 3f825600
3fa17f19 3fb75da4 3f6c0000 3f700000 3f6c0000 3f700000 3f736000 3f5f1000 3f5dc400 3f605c00
3f920cb3 3fe3ea76 3f1ae000 3f1d8000 3f1ae000 3f1d8000 3f1ae000 3f24b800 3f24b800 3f260800
3ff2df5d 3fd85918 3f955800 3f97e000 3f955800 3f97e000 3f955800 3f8f6400 3f8f6400 3f8f6400
3fc30997 3fe79a0a 3f55e000 3f598000 3f55e000 3f598000 3f5d4000 3f57e800 3f569800 3f589000
3f8bc1e1 3fc071cc 3f3c1000 3f3f4000 3f3c1000 3f3f4000 3f3c1000 3f39b800 3f386800 3f39b800
3ff802bb 3fe098de 3f955800 3f97e000 3f955800 3f97e000 3f955800 3f8e6800 3f8e6800 3f8e6800
3fed2aa5 3f94dbc0 3fc19800 3fc4e000 3fbde800 3fc12000 3fc37000 3fcd8e00 3fcce800 3fcd8e00
3fcc9c1f 3f8e3af2 3fb10000 3fb40000 3fad5000 3fb04000 3fb2d800 3fb97400 3fb97400 3fb97400
3fc65da9 3fd40af4 3f736000 3f778000 3f6c0000 3f700000 3f771000 3f70d800 3f70d800 3f70d800
3fe4b9c3 3f9b1446 3fb86000 3fbb8000 3fb68800 3fb9a000 3fb86000 3fbdfe00 3fbdfe00 3fbf4a00
3fb8deed 3fc9b368 3f736000 3f778000 3f736000 3f778000 3f736000 3f65b000 3f65b000 3f670000
3fd07fa7 3fb0f8da 3f9ae000 3f9d8000 3f9ae000 3f9d8000 3f9ae000 3f967000 3f967000 3f967000
3fdc7271 3fc2c91c 3f973000 3f99c000 3f955800 3f97e000 3f973000 3f8f6400 3f8f6400 3f8f6400
3fb051cb 3fccfcae 3f60f000 3f64c000 3f60f000 3f64c000 3f685000 3f5a8800 3f5a8800 3f5a8800
3f831c35 3f818010 3f84c000 3f870000 3f84c000 3f870000 3f84c000 3f82fc00 3f825600 3f83a200
3f98d42f 3fd373c2 3f3c1000 3f3f4000 3f3c1000 3f3f4000 3f3c1000 3f391000 3f391000 3f39b800
3fbd2039 3ff14c44 3f3fc000 3f430000 3f3c1000 3f3f4000 3f3fc000 3f4ac800 3f497800 3f4b7000
3fb6ead3 3fe3f216 3f4ad000 3f4e4000 3f472000 3f4a8000 3f4ad000 3f4e1000 3f4e1000 3f4f6000
3f9d027d 3f9ae1b8 3f869800 3f88e000 3f84c000 3f870000 3f869800 3f83a200 3f82fc00 3f83a200
3fb3b9b7 3fed4baa 3f34b000 3f37c000 3f34b000 3f37c000 3f3c1000 3f42e800 3f419800 3f439000
